route_id,path,methods,endpoint,legacy_module,source,registration_source,registration_kind,decorators,inline_auth_signals,auth_semantics,client_surfaces,client_references,contract_source,target_module,migration_status,compatibility_notes
c90f673bf557,/api/user/<int:user_id>/following,GET,forum.forum_user_api.api_following,forum,app/modules/forum/routes/api_follow.py:94,app/modules/forum/routes/api_follow.py:94,blueprint_decorator,"[""limiter.limit('60 per minute;600 per hour')""]","[""session_reference"",""unauthorized_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_auth:none""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/forum/routes/api_follow.py:94,community,pending,preserve path/method/status/envelope/auth/null/pagination
35a243474ee9,/api/user/banks/api,POST,user_bank_api_root.user_bank_api.create_bank,user_bank,app/modules/user_bank/routes/api_banks.py:117,app/modules/user_bank/__init__.py::user_bank_api_root,blueprint_compatibility_alias,"[""auth_required""]","[""current_user_resolution""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:647:request""]}",runtime:url_map;source:app/modules/user_bank/routes/api_banks.py:117,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
aae181713ff0,/api/user/banks/api/<int:bank_id>,DELETE,user_bank_api_root.user_bank_api.delete_bank,user_bank,app/modules/user_bank/routes/api_banks.py:294,app/modules/user_bank/__init__.py::user_bank_api_root,blueprint_compatibility_alias,"[""auth_required""]","[""current_user_resolution""]","[""global_write_csrf_for_DELETE:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_banks.py:294,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
f2732cb489ff,/api/user/banks/api/<int:bank_id>,GET,user_bank_api_root.user_bank_api.get_bank_detail,user_bank,app/modules/user_bank/routes/api_banks.py:78,app/modules/user_bank/__init__.py::user_bank_api_root,blueprint_compatibility_alias,"[""auth_required""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram;tests,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:697:request""],""tests"":[""tests/test_user_bank_shares.py:183:test_client_literal"",""tests/test_user_bank_shares.py:196:test_client_literal""]}",runtime:url_map;source:app/modules/user_bank/routes/api_banks.py:78,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
833d246fe02e,/api/user/banks/api/<int:bank_id>,PUT,user_bank_api_root.user_bank_api.update_bank,user_bank,app/modules/user_bank/routes/api_banks.py:202,app/modules/user_bank/__init__.py::user_bank_api_root,blueprint_compatibility_alias,"[""auth_required""]","[""current_user_resolution""]","[""global_write_csrf_for_PUT:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_banks.py:202,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
36fd61e06f5f,/api/user/banks/api/<int:bank_id>/cover/upload,POST,user_bank_api_root.user_bank_api.upload_existing_bank_cover,user_bank,app/modules/user_bank/routes/api_uploads.py:168,app/modules/user_bank/__init__.py::user_bank_api_root,blueprint_compatibility_alias,"[""auth_required"",""limiter.limit('10 per minute;200 per day')""]","[""current_user_resolution""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_uploads.py:168,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
24bd0ac0b0f9,/api/user/banks/api/<int:bank_id>/favorites/trend,GET,user_bank_api_root.user_bank_api.get_bank_favorites_trend,user_bank,app/modules/user_bank/routes/api_favorites.py:16,app/modules/user_bank/__init__.py::user_bank_api_root,blueprint_compatibility_alias,"[""auth_required""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:757:request""]}",runtime:url_map;source:app/modules/user_bank/routes/api_favorites.py:16,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
dade1d7c0a8a,/api/user/banks/api/<int:bank_id>/my-stats,GET,user_bank_api_root.user_bank_api.get_my_stats,user_bank,app/modules/user_bank/routes/api_quiz.py:345,app/modules/user_bank/__init__.py::user_bank_api_root,blueprint_compatibility_alias,"[""auth_required""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:743:request""]}",runtime:url_map;source:app/modules/user_bank/routes/api_quiz.py:345,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
fd1dd2db4d5b,/api/user/banks/api/<int:bank_id>/public,POST,user_bank_api_root.user_bank_api.set_bank_public,user_bank,app/modules/user_bank/routes/api_banks.py:320,app/modules/user_bank/__init__.py::user_bank_api_root,blueprint_compatibility_alias,"[""auth_required""]","[""current_user_resolution""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:701:request""]}",runtime:url_map;source:app/modules/user_bank/routes/api_banks.py:320,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
1a8a90eaa4c0,/api/user/banks/api/<int:bank_id>/question-images/upload,POST,user_bank_api_root.user_bank_api.upload_question_image,user_bank,app/modules/user_bank/routes/api_uploads.py:179,app/modules/user_bank/__init__.py::user_bank_api_root,blueprint_compatibility_alias,"[""auth_required"",""limiter.limit('20 per minute;400 per day')""]","[""current_user_resolution""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_uploads.py:179,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
596d02faf0e3,/api/user/banks/api/<int:bank_id>/questions,POST,user_bank_api_root.user_bank_api.add_question,user_bank,app/modules/user_bank/routes/api_questions.py:364,app/modules/user_bank/__init__.py::user_bank_api_root,blueprint_compatibility_alias,"[""auth_required""]","[""current_user_resolution""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_questions.py:364,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
5e009b1c01e7,/api/user/banks/api/<int:bank_id>/questions,GET,user_bank_api_root.user_bank_api.get_bank_questions,user_bank,app/modules/user_bank/routes/api_questions.py:95,app/modules/user_bank/__init__.py::user_bank_api_root,blueprint_compatibility_alias,"[""auth_required""]","[""current_user_resolution"",""unauthorized_response_signal"",""forbidden_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:711:request"",""miniprogram-1/miniprogram/utils/api-endpoints.ts:806:request""]}",runtime:url_map;source:app/modules/user_bank/routes/api_questions.py:95,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
35e91c99fcc3,/api/user/banks/api/<int:bank_id>/questions/<int:question_id>,DELETE,user_bank_api_root.user_bank_api.delete_question,user_bank,app/modules/user_bank/routes/api_questions.py:613,app/modules/user_bank/__init__.py::user_bank_api_root,blueprint_compatibility_alias,"[""auth_required""]","[""current_user_resolution""]","[""global_write_csrf_for_DELETE:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:865:request""]}",runtime:url_map;source:app/modules/user_bank/routes/api_questions.py:613,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
bcfe2479ffe8,/api/user/banks/api/<int:bank_id>/questions/<int:question_id>,GET,user_bank_api_root.user_bank_api.get_question_detail,user_bank,app/modules/user_bank/routes/api_questions.py:465,app/modules/user_bank/__init__.py::user_bank_api_root,blueprint_compatibility_alias,"[""auth_required""]","[""current_user_resolution"",""unauthorized_response_signal"",""forbidden_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:715:request""]}",runtime:url_map;source:app/modules/user_bank/routes/api_questions.py:465,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
07b0c055747d,/api/user/banks/api/<int:bank_id>/questions/<int:question_id>,PUT,user_bank_api_root.user_bank_api.update_question,user_bank,app/modules/user_bank/routes/api_questions.py:492,app/modules/user_bank/__init__.py::user_bank_api_root,blueprint_compatibility_alias,"[""auth_required""]","[""current_user_resolution""]","[""global_write_csrf_for_PUT:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:861:request""]}",runtime:url_map;source:app/modules/user_bank/routes/api_questions.py:492,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
d437aedfa318,/api/user/banks/api/<int:bank_id>/questions/<int:question_id>/favorite,POST,user_bank_api_root.user_bank_api.toggle_favorite,user_bank,app/modules/user_bank/routes/api_favorites.py:84,app/modules/user_bank/__init__.py::user_bank_api_root,blueprint_compatibility_alias,"[""auth_required""]","[""current_user_resolution"",""forbidden_response_signal""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:740:request""]}",runtime:url_map;source:app/modules/user_bank/routes/api_favorites.py:84,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
045c18d0c898,/api/user/banks/api/<int:bank_id>/questions/<int:question_id>/tags,"GET,POST",user_bank_api_root.user_bank_api.bank_question_tags_api,user_bank,app/modules/user_bank/routes/api_tags.py:285,app/modules/user_bank/__init__.py::user_bank_api_root,blueprint_compatibility_alias,"[""auth_required""]","[""current_user_resolution""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",miniprogram,"{""miniprogram"":[""miniprogram-1/miniprogram/utils/api-endpoints.ts:849:request"",""miniprogram-1/miniprogram/utils/api-endpoints.ts:853:request""]}",runtime:url_map;source:app/modules/user_bank/routes/api_tags.py:285,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
641d330858e5,/api/user/banks/api/<int:bank_id>/questions/batch_delete,POST,user_bank_api_root.user_bank_api.batch_delete_questions,user_bank,app/modules/user_bank/routes/api_questions.py:655,app/modules/user_bank/__init__.py::user_bank_api_root,blueprint_compatibility_alias,"[""auth_required""]","[""current_user_resolution""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_questions.py:655,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
cfd8b68df1e3,/api/user/banks/api/<int:bank_id>/questions/batch_update,POST,user_bank_api_root.user_bank_api.batch_update_questions,user_bank,app/modules/user_bank/routes/api_questions.py:701,app/modules/user_bank/__init__.py::user_bank_api_root,blueprint_compatibility_alias,"[""auth_required""]","[""current_user_resolution""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_questions.py:701,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
a2b92a750185,/api/user/banks/api/<int:bank_id>/questions/copy,POST,user_bank_api_root.user_bank_api.copy_questions,user_bank,app/modules/user_bank/routes/api_questions.py:854,app/modules/user_bank/__init__.py::user_bank_api_root,blueprint_compatibility_alias,"[""auth_required""]",[],"[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_questions.py:854,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
03ac4043fc41,/api/user/banks/api/<int:bank_id>/questions/duplicate-check,GET,user_bank_api_root.user_bank_api.get_question_duplicates,user_bank,app/modules/user_bank/routes/api_duplicate_check.py:22,app/modules/user_bank/__init__.py::user_bank_api_root,blueprint_compatibility_alias,"[""auth_required""]","[""unauthorized_response_signal""]","[""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_duplicate_check.py:22,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
03ad4a51d945,/api/user/banks/api/<int:bank_id>/questions/duplicate-check,POST,user_bank_api_root.user_bank_api.run_question_duplicates,user_bank,app/modules/user_bank/routes/api_duplicate_check.py:35,app/modules/user_bank/__init__.py::user_bank_api_root,blueprint_compatibility_alias,"[""auth_required""]","[""unauthorized_response_signal""]","[""global_write_csrf_for_POST:valid_jwt_or_xhr_required"",""global_session_or_valid_jwt_else_401"",""route_decorator:session_or_jwt""]",not_found_static_scan,not_found_static_scan,runtime:url_map;source:app/modules/user_bank/routes/api_duplicate_check.py:35,personalbank,pending,preserve path/method/status/envelope/auth/null/pagination
